touchpoint_id, user_id, timestamp_iso      , channel       , campaign          , conversion, is_conversion, touchpoint_rank, touchpoint_rank_reverse, is_first_touch, is_last_touch, n_touchpoints, linear_weight      , converted_any_yes, last_touch_yes, n_conversion_events, first_conversion_rank, any_yes_before_last, multiple_yes_events
         2105,   93964, 2025-02-11 19:30:00, Referral      , -                 , Yes       ,             1,               5,                       2,              0,             0,             6, 0.16666666666666666,                 1,              1,                   3,                   3.0,                   1,                   1
         6208,   93964, 2025-02-11 23:43:00, Display Ads   , New Product Launch, Yes       ,             1,               6,                       1,              0,             1,             6, 0.16666666666666666,                 1,              1,                   3,                   3.0,                   1,                   1
         1969,   93973, 2025-02-10 17:07:00, Referral      , -                 , Yes       ,             1,               1,                       4,              1,             0,             4, 0.25               ,                 1,              1,                   3,                   1.0,                   1,                   1
         4752,   93973, 2025-02-10 21:39:00, Social Media  , Retargeting       , Yes       ,             1,               2,                       3,              0,             0,             4, 0.25               ,                 1,              1,                   3,                   1.0,                   1,                   1
         9180,   93973, 2025-02-10 23:27:00, Social Media  , New Product Launch, No        ,             0,               3,                       2,              0,             0,             4, 0.25               ,                 1,              1,                   3,                   1.0,                   1,                   1
         9384,   93973, 2025-02-11 00:25:00, Direct Traffic, -                 , Yes       ,             1,               4,                       1,              0,             1,             4, 0.25               ,                 1,              1,                   3,                   1.0,                   1,                   1
         9381,   93989, 2025-02-10 10:00:00, Email         , Retargeting       , Yes       ,             1,               1,                       3,              1,             0,             3, 0.3333333333333333 ,                 1,              0,                   2,                   1.0,                   1,                   1
         2033,   93989, 2025-02-10 15:14:00, Search Ads    , Winter Sale       , Yes       ,             1,               2,                       2,              0,             0,             3, 0.3333333333333333 ,                 1,              0,                   2,                   1.0,                   1,                   1
         9674,   93989, 2025-02-11 14:07:00, Social Media  , Discount Offer    , No        ,             0,               3,                       1,              0,             1,             3, 0.3333333333333333 ,                 1,              0,                   2,                   1.0,                   1,                   1
         2339,   94024, 2025-02-10 06:10:00, Direct Traffic, -                 , Yes       ,             1,               1,                       7,              1,             0,             7, 0.14285714285714285,                 1,              0,                   3,                   1.0,                   1,                   1
         8325,   94024, 2025-02-10 08:16:00, Referral      , Brand Awareness   , Yes       ,             1,               2,                       6,              0,             0,             7, 0.14285714285714285,                 1,              0,                   3,                   1.0,                   1,                   1
         5078,   94024, 2025-02-10 09:02:00, Display Ads   , Winter Sale       , No        ,             0,               3,                       5,              0,             0,             7, 0.14285714285714285,                 1,              0,                   3,                   1.0,                   1,                   1
         8171,   94024, 2025-02-10 10:55:00, Referral      , Winter Sale       , Yes       ,             1,               4,                       4,              0,             0,             7, 0.14285714285714285,                 1,              0,                   3,                   1.0,                   1,                   1
         6440,   94024, 2025-02-10 18:18:00, Display Ads   , -                 , No        ,             0,               5,                       3,              0,             0,             7, 0.14285714285714285,                 1,              0,                   3,                   1.0,                   1,                   1
         8370,   94024, 2025-02-10 20:49:00, Display Ads   , Brand Awareness   , No        ,             0,               6,                       2,              0,             0,             7, 0.14285714285714285,                 1,              0,                   3,                   1.0,                   1,                   1
         6127,   94024, 2025-02-11 17:48:00, Direct Traffic, -                 , No        ,             0,               7,                       1,              0,             1,             7, 0.14285714285714285,                 1,              0,                   3,                   1.0,                   1,                   1
         1670,   94028, 2025-02-10 01:25:00, Display Ads   , Retargeting       , No        ,             0,               1,                       4,              1,             0,             4, 0.25               ,                 1,              0,                   1,                   3.0,                   1,                   0
         2419,   94028, 2025-02-11 09:42:00, Search Ads    , Winter Sale       , No        ,             0,               2,                       3,              0,             0,             4, 0.25               ,                 1,              0,                   1,                   3.0,                   1,                   0
         2847,   94028, 2025-02-11 10:41:00, Social Media  , -                 , Yes       ,             1,               3,                       2,              0,             0,             4, 0.25               ,                 1,              0,                   1,                   3.0,                   1,                   0
          955,   94028, 2025-02-11 19:06:00, Email         , Retargeting       , No        ,             0,               4,                       1,              0,             1,             4, 0.25               ,                 1,              0,                   1,                   3.0,                   1,                   0
         3723,   94070, 2025-02-10 07:22:00, Search Ads    , New Product Launch, Yes       ,             1,               1,                       5,              1,             0,             5, 0.2                ,                 1,              0,                   2,                   1.0,                   1,                   1
         8231,   94070, 2025-02-11 09:10:00, Direct Traffic, -                 , No        ,             0,               2,                       4,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   1.0,                   1,                   1
         3232,   94070, 2025-02-11 15:51:00, Search Ads    , Brand Awareness   , Yes       ,             1,               3,                       3,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   1.0,                   1,                   1
         5859,   94070, 2025-02-11 17:33:00, Referral      , Brand Awareness   , No        ,             0,               4,                       2,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   1.0,                   1,                   1
         4454,   94070, 2025-02-11 22:00:00, Referral      , Brand Awareness   , No        ,             0,               5,                       1,              0,             1,             5, 0.2                ,                 1,              0,                   2,                   1.0,                   1,                   1
         9525,   94084, 2025-02-11 06:58:00, Search Ads    , -                 , No        ,             0,               1,                       3,              1,             0,             3, 0.3333333333333333 ,                 0,              0,                   0,                      ,                   0,                   0
         9238,   94084, 2025-02-11 11:25:00, Referral      , Retargeting       , No        ,             0,               2,                       2,              0,             0,             3, 0.3333333333333333 ,                 0,              0,                   0,                      ,                   0,                   0
         6281,   94084, 2025-02-11 17:40:00, Social Media  , Discount Offer    , No        ,             0,               3,                       1,              0,             1,             3, 0.3333333333333333 ,                 0,              0,                   0,                      ,                   0,                   0
         8401,   94106, 2025-02-10 01:44:00, Referral      , New Product Launch, Yes       ,             1,               1,                       2,              1,             0,             2, 0.5                ,                 1,              1,                   2,                   1.0,                   1,                   1
         5797,   94106, 2025-02-10 15:07:00, Referral      , -                 , Yes       ,             1,               2,                       1,              0,             1,             2, 0.5                ,                 1,              1,                   2,                   1.0,                   1,                   1
         9078,   94157, 2025-02-11 03:43:00, Email         , New Product Launch, No        ,             0,               1,                       1,              1,             1,             1, 1.0                ,                 0,              0,                   0,                      ,                   0,                   0
         3738,   94174, 2025-02-10 08:30:00, Search Ads    , Discount Offer    , No        ,             0,               1,                       5,              1,             0,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
         3693,   94174, 2025-02-10 20:14:00, Social Media  , Discount Offer    , Yes       ,             1,               2,                       4,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
           78,   94174, 2025-02-10 21:36:00, Display Ads   , Brand Awareness   , Yes       ,             1,               3,                       3,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
         5192,   94174, 2025-02-11 05:52:00, Display Ads   , Discount Offer    , No        ,             0,               4,                       2,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
          998,   94174, 2025-02-11 21:02:00, Social Media  , -                 , No        ,             0,               5,                       1,              0,             1,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
         2577,   94229, 2025-02-10 08:41:00, Referral      , Brand Awareness   , No        ,             0,               1,                       5,              1,             0,             5, 0.2                ,                 1,              1,                   2,                   3.0,                   1,                   1
         8004,   94229, 2025-02-10 15:03:00, Referral      , New Product Launch, No        ,             0,               2,                       4,              0,             0,             5, 0.2                ,                 1,              1,                   2,                   3.0,                   1,                   1
         8286,   94229, 2025-02-10 16:06:00, Display Ads   , -                 , Yes       ,             1,               3,                       3,              0,             0,             5, 0.2                ,                 1,              1,                   2,                   3.0,                   1,                   1
         8249,   94229, 2025-02-11 10:23:00, Direct Traffic, -                 , No        ,             0,               4,                       2,              0,             0,             5, 0.2                ,                 1,              1,                   2,                   3.0,                   1,                   1
         6295,   94229, 2025-02-11 17:40:00, Email         , Winter Sale       , Yes       ,             1,               5,                       1,              0,             1,             5, 0.2                ,                 1,              1,                   2,                   3.0,                   1,                   1
         1578,   94253, 2025-02-11 01:04:00, Referral      , Retargeting       , No        ,             0,               1,                       6,              1,             0,             6, 0.16666666666666666,                 1,              0,                   1,                   3.0,                   1,                   0
         9896,   94253, 2025-02-11 03:21:00, Social Media  , Brand Awareness   , No        ,             0,               2,                       5,              0,             0,             6, 0.16666666666666666,                 1,              0,                   1,                   3.0,                   1,                   0
         7490,   94253, 2025-02-11 10:39:00, Direct Traffic, -                 , Yes       ,             1,               3,                       4,              0,             0,             6, 0.16666666666666666,                 1,              0,                   1,                   3.0,                   1,                   0
         6050,   94253, 2025-02-11 13:52:00, Email         , Brand Awareness   , No        ,             0,               4,                       3,              0,             0,             6, 0.16666666666666666,                 1,              0,                   1,                   3.0,                   1,                   0
         2074,   94253, 2025-02-11 18:36:00, Email         , -                 , No        ,             0,               5,                       2,              0,             0,             6, 0.16666666666666666,                 1,              0,                   1,                   3.0,                   1,                   0
         3628,   94253, 2025-02-11 19:48:00, Search Ads    , Retargeting       , No        ,             0,               6,                       1,              0,             1,             6, 0.16666666666666666,                 1,              0,                   1,                   3.0,                   1,                   0
         5438,   94388, 2025-02-10 02:29:00, Direct Traffic, -                 , No        ,             0,               1,                       3,              1,             0,             3, 0.3333333333333333 ,                 1,              1,                   2,                   2.0,                   1,                   1
         3949,   94388, 2025-02-10 13:26:00, Referral      , -                 , Yes       ,             1,               2,                       2,              0,             0,             3, 0.3333333333333333 ,                 1,              1,                   2,                   2.0,                   1,                   1
         3838,   94388, 2025-02-11 08:30:00, Direct Traffic, -                 , Yes       ,             1,               3,                       1,              0,             1,             3, 0.3333333333333333 ,                 1,              1,                   2,                   2.0,                   1,                   1
         3076,   94431, 2025-02-10 12:08:00, Search Ads    , Winter Sale       , No        ,             0,               1,                       5,              1,             0,             5, 0.2                ,                 1,              1,                   3,                   2.0,                   1,                   1
         7346,   94431, 2025-02-10 13:40:00, Email         , New Product Launch, Yes       ,             1,               2,                       4,              0,             0,             5, 0.2                ,                 1,              1,                   3,                   2.0,                   1,                   1
         9242,   94431, 2025-02-10 23:54:00, Referral      , Discount Offer    , No        ,             0,               3,                       3,              0,             0,             5, 0.2                ,                 1,              1,                   3,                   2.0,                   1,                   1
         3059,   94431, 2025-02-11 00:41:00, Direct Traffic, -                 , Yes       ,             1,               4,                       2,              0,             0,             5, 0.2                ,                 1,              1,                   3,                   2.0,                   1,                   1
         4193,   94431, 2025-02-11 03:59:00, Social Media  , Discount Offer    , Yes       ,             1,               5,                       1,              0,             1,             5, 0.2                ,                 1,              1,                   3,                   2.0,                   1,                   1
         6950,   94486, 2025-02-10 01:58:00, Social Media  , Retargeting       , No        ,             0,               1,                       9,              1,             0,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
         9194,   94486, 2025-02-10 06:51:00, Referral      , Winter Sale       , Yes       ,             1,               2,                       8,              0,             0,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
            5,   94486, 2025-02-10 15:15:00, Email         , Retargeting       , Yes       ,             1,               3,                       7,              0,             0,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
         5529,   94486, 2025-02-11 02:59:00, Search Ads    , New Product Launch, No        ,             0,               4,                       6,              0,             0,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
          429,   94486, 2025-02-11 09:43:00, Social Media  , Discount Offer    , No        ,             0,               5,                       5,              0,             0,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
          107,   94486, 2025-02-11 11:12:00, Social Media  , Retargeting       , No        ,             0,               6,                       4,              0,             0,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
         5941,   94486, 2025-02-11 16:32:00, Display Ads   , Brand Awareness   , No        ,             0,               7,                       3,              0,             0,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
          880,   94486, 2025-02-11 18:33:00, Email         , Winter Sale       , Yes       ,             1,               8,                       2,              0,             0,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
         7632,   94486, 2025-02-11 21:23:00, Email         , Retargeting       , Yes       ,             1,               9,                       1,              0,             1,             9, 0.1111111111111111 ,                 1,              1,                   4,                   2.0,                   1,                   1
          582,   94548, 2025-02-10 00:58:00, Social Media  , -                 , No        ,             0,               1,                       5,              1,             0,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
         9201,   94548, 2025-02-10 06:52:00, Direct Traffic, -                 , No        ,             0,               2,                       4,              0,             0,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
          404,   94548, 2025-02-10 08:16:00, Search Ads    , Winter Sale       , No        ,             0,               3,                       3,              0,             0,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
           52,   94548, 2025-02-11 03:33:00, Direct Traffic, -                 , No        ,             0,               4,                       2,              0,             0,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
         5532,   94548, 2025-02-11 08:30:00, Display Ads   , Retargeting       , No        ,             0,               5,                       1,              0,             1,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
         2416,   94607, 2025-02-11 04:32:00, Display Ads   , Brand Awareness   , No        ,             0,               1,                       2,              1,             0,             2, 0.5                ,                 0,              0,                   0,                      ,                   0,                   0
          973,   94607, 2025-02-11 15:07:00, Display Ads   , Brand Awareness   , No        ,             0,               2,                       1,              0,             1,             2, 0.5                ,                 0,              0,                   0,                      ,                   0,                   0
         4433,   94623, 2025-02-10 14:05:00, Referral      , Brand Awareness   , Yes       ,             1,               1,                       2,              1,             0,             2, 0.5                ,                 1,              1,                   2,                   1.0,                   1,                   1
         3848,   94623, 2025-02-11 01:35:00, Direct Traffic, -                 , Yes       ,             1,               2,                       1,              0,             1,             2, 0.5                ,                 1,              1,                   2,                   1.0,                   1,                   1
         7263,   94646, 2025-02-11 12:53:00, Direct Traffic, -                 , No        ,             0,               1,                       6,              1,             0,             6, 0.16666666666666666,                 1,              0,                   2,                   2.0,                   1,                   1
         9860,   94646, 2025-02-11 13:43:00, Email         , Discount Offer    , Yes       ,             1,               2,                       5,              0,             0,             6, 0.16666666666666666,                 1,              0,                   2,                   2.0,                   1,                   1
         4225,   94646, 2025-02-11 16:46:00, Direct Traffic, -                 , No        ,             0,               3,                       4,              0,             0,             6, 0.16666666666666666,                 1,              0,                   2,                   2.0,                   1,                   1
         3931,   94646, 2025-02-11 18:22:00, Email         , Winter Sale       , No        ,             0,               4,                       3,              0,             0,             6, 0.16666666666666666,                 1,              0,                   2,                   2.0,                   1,                   1
         5804,   94646, 2025-02-11 19:48:00, Referral      , Discount Offer    , Yes       ,             1,               5,                       2,              0,             0,             6, 0.16666666666666666,                 1,              0,                   2,                   2.0,                   1,                   1
         4564,   94646, 2025-02-11 21:26:00, Display Ads   , Retargeting       , No        ,             0,               6,                       1,              0,             1,             6, 0.16666666666666666,                 1,              0,                   2,                   2.0,                   1,                   1
         2156,   94722, 2025-02-10 13:23:00, Referral      , Brand Awareness   , Yes       ,             1,               1,                       3,              1,             0,             3, 0.3333333333333333 ,                 1,              1,                   2,                   1.0,                   1,                   1
           60,   94722, 2025-02-10 14:02:00, Referral      , -                 , No        ,             0,               2,                       2,              0,             0,             3, 0.3333333333333333 ,                 1,              1,                   2,                   1.0,                   1,                   1
         8753,   94722, 2025-02-11 01:27:00, Search Ads    , -                 , Yes       ,             1,               3,                       1,              0,             1,             3, 0.3333333333333333 ,                 1,              1,                   2,                   1.0,                   1,                   1
         4204,   94816, 2025-02-10 00:53:00, Display Ads   , New Product Launch, No        ,             0,               1,                       7,              1,             0,             7, 0.14285714285714285,                 1,              1,                   4,                   3.0,                   1,                   1
         4526,   94816, 2025-02-10 22:10:00, Display Ads   , Winter Sale       , No        ,             0,               2,                       6,              0,             0,             7, 0.14285714285714285,                 1,              1,                   4,                   3.0,                   1,                   1
         6617,   94816, 2025-02-10 22:38:00, Direct Traffic, -                 , Yes       ,             1,               3,                       5,              0,             0,             7, 0.14285714285714285,                 1,              1,                   4,                   3.0,                   1,                   1
         7700,   94816, 2025-02-11 00:53:00, Display Ads   , Retargeting       , No        ,             0,               4,                       4,              0,             0,             7, 0.14285714285714285,                 1,              1,                   4,                   3.0,                   1,                   1
         6656,   94816, 2025-02-11 07:47:00, Social Media  , Discount Offer    , Yes       ,             1,               5,                       3,              0,             0,             7, 0.14285714285714285,                 1,              1,                   4,                   3.0,                   1,                   1
         2082,   94816, 2025-02-11 12:28:00, Search Ads    , -                 , Yes       ,             1,               6,                       2,              0,             0,             7, 0.14285714285714285,                 1,              1,                   4,                   3.0,                   1,                   1
         7981,   94816, 2025-02-11 19:04:00, Social Media  , Brand Awareness   , Yes       ,             1,               7,                       1,              0,             1,             7, 0.14285714285714285,                 1,              1,                   4,                   3.0,                   1,                   1
         3587,   94825, 2025-02-11 11:38:00, Display Ads   , Brand Awareness   , Yes       ,             1,               1,                       2,              1,             0,             2, 0.5                ,                 1,              1,                   2,                   1.0,                   1,                   1
         7178,   94825, 2025-02-11 22:08:00, Search Ads    , Discount Offer    , Yes       ,             1,               2,                       1,              0,             1,             2, 0.5                ,                 1,              1,                   2,                   1.0,                   1,                   1
         9518,   94832, 2025-02-10 17:31:00, Social Media  , Brand Awareness   , No        ,             0,               1,                       5,              1,             0,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
         2687,   94832, 2025-02-11 00:46:00, Display Ads   , Winter Sale       , Yes       ,             1,               2,                       4,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
         7612,   94832, 2025-02-11 09:37:00, Search Ads    , -                 , Yes       ,             1,               3,                       3,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
         2567,   94832, 2025-02-11 17:17:00, Direct Traffic, -                 , No        ,             0,               4,                       2,              0,             0,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
          706,   94832, 2025-02-11 23:09:00, Search Ads    , Brand Awareness   , No        ,             0,               5,                       1,              0,             1,             5, 0.2                ,                 1,              0,                   2,                   2.0,                   1,                   1
          980,   94841, 2025-02-10 00:59:00, Email         , Brand Awareness   , No        ,             0,               1,                       3,              1,             0,             3, 0.3333333333333333 ,                 1,              1,                   1,                   3.0,                   0,                   0
         6977,   94841, 2025-02-10 09:26:00, Search Ads    , Retargeting       , No        ,             0,               2,                       2,              0,             0,             3, 0.3333333333333333 ,                 1,              1,                   1,                   3.0,                   0,                   0
         8265,   94841, 2025-02-11 19:23:00, Referral      , Discount Offer    , Yes       ,             1,               3,                       1,              0,             1,             3, 0.3333333333333333 ,                 1,              1,                   1,                   3.0,                   0,                   0
          661,   94897, 2025-02-10 12:49:00, Direct Traffic, -                 , No        ,             0,               1,                       3,              1,             0,             3, 0.3333333333333333 ,                 0,              0,                   0,                      ,                   0,                   0
         9343,   94897, 2025-02-11 01:03:00, Referral      , Brand Awareness   , No        ,             0,               2,                       2,              0,             0,             3, 0.3333333333333333 ,                 0,              0,                   0,                      ,                   0,                   0
         8432,   94897, 2025-02-11 16:35:00, Social Media  , -                 , No        ,             0,               3,                       1,              0,             1,             3, 0.3333333333333333 ,                 0,              0,                   0,                      ,                   0,                   0
         9065,   94932, 2025-02-10 00:43:00, Social Media  , Winter Sale       , No        ,             0,               1,                       6,              1,             0,             6, 0.16666666666666666,                 0,              0,                   0,                      ,                   0,                   0
         2846,   94932, 2025-02-10 04:04:00, Email         , -                 , No        ,             0,               2,                       5,              0,             0,             6, 0.16666666666666666,                 0,              0,                   0,                      ,                   0,                   0
         4097,   94932, 2025-02-10 06:26:00, Email         , Winter Sale       , No        ,             0,               3,                       4,              0,             0,             6, 0.16666666666666666,                 0,              0,                   0,                      ,                   0,                   0
         6922,   94932, 2025-02-11 00:37:00, Direct Traffic, -                 , No        ,             0,               4,                       3,              0,             0,             6, 0.16666666666666666,                 0,              0,                   0,                      ,                   0,                   0
          473,   94932, 2025-02-11 07:35:00, Direct Traffic, -                 , No        ,             0,               5,                       2,              0,             0,             6, 0.16666666666666666,                 0,              0,                   0,                      ,                   0,                   0
         8368,   94932, 2025-02-11 19:32:00, Search Ads    , New Product Launch, No        ,             0,               6,                       1,              0,             1,             6, 0.16666666666666666,                 0,              0,                   0,                      ,                   0,                   0
         2618,   94970, 2025-02-10 15:33:00, Referral      , -                 , Yes       ,             1,               1,                       5,              1,             0,             5, 0.2                ,                 1,              1,                   4,                   1.0,                   1,                   1
         9549,   94970, 2025-02-11 08:35:00, Email         , Retargeting       , No        ,             0,               2,                       4,              0,             0,             5, 0.2                ,                 1,              1,                   4,                   1.0,                   1,                   1
         3969,   94970, 2025-02-11 11:31:00, Search Ads    , Brand Awareness   , Yes       ,             1,               3,                       3,              0,             0,             5, 0.2                ,                 1,              1,                   4,                   1.0,                   1,                   1
         6371,   94970, 2025-02-11 20:04:00, Referral      , Brand Awareness   , Yes       ,             1,               4,                       2,              0,             0,             5, 0.2                ,                 1,              1,                   4,                   1.0,                   1,                   1
         9050,   94970, 2025-02-11 22:47:00, Search Ads    , Brand Awareness   , Yes       ,             1,               5,                       1,              0,             1,             5, 0.2                ,                 1,              1,                   4,                   1.0,                   1,                   1
         6996,   95114, 2025-02-10 20:41:00, Email         , Retargeting       , Yes       ,             1,               1,                       3,              1,             0,             3, 0.3333333333333333 ,                 1,              1,                   2,                   1.0,                   1,                   1
         2489,   95114, 2025-02-10 21:11:00, Display Ads   , Retargeting       , No        ,             0,               2,                       2,              0,             0,             3, 0.3333333333333333 ,                 1,              1,                   2,                   1.0,                   1,                   1
         6652,   95114, 2025-02-11 04:24:00, Email         , Retargeting       , Yes       ,             1,               3,                       1,              0,             1,             3, 0.3333333333333333 ,                 1,              1,                   2,                   1.0,                   1,                   1
          957,   95195, 2025-02-11 01:57:00, Search Ads    , Retargeting       , No        ,             0,               1,                       2,              1,             0,             2, 0.5                ,                 0,              0,                   0,                      ,                   0,                   0
         9867,   95195, 2025-02-11 04:44:00, Direct Traffic, -                 , No        ,             0,               2,                       1,              0,             1,             2, 0.5                ,                 0,              0,                   0,                      ,                   0,                   0
         9091,   95242, 2025-02-10 09:03:00, Referral      , Discount Offer    , No        ,             0,               1,                       2,              1,             0,             2, 0.5                ,                 1,              1,                   1,                   2.0,                   0,                   0
         7283,   95242, 2025-02-11 07:17:00, Search Ads    , Brand Awareness   , Yes       ,             1,               2,                       1,              0,             1,             2, 0.5                ,                 1,              1,                   1,                   2.0,                   0,                   0
         4935,   95275, 2025-02-10 01:50:00, Social Media  , Retargeting       , No        ,             0,               1,                       5,              1,             0,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
         6687,   95275, 2025-02-11 02:33:00, Referral      , -                 , No        ,             0,               2,                       4,              0,             0,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
         7272,   95275, 2025-02-11 02:33:00, Direct Traffic, -                 , No        ,             0,               3,                       3,              0,             0,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
         6347,   95275, 2025-02-11 04:00:00, Email         , Brand Awareness   , No        ,             0,               4,                       2,              0,             0,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
         2869,   95275, 2025-02-11 15:11:00, Social Media  , -                 , No        ,             0,               5,                       1,              0,             1,             5, 0.2                ,                 0,              0,                   0,                      ,                   0,                   0
         1202,   95298, 2025-02-10 04:04:00, Display Ads   , Discount Offer    , No        ,             0,               1,                       4,              1,             0,             4, 0.25               ,                 1,              1,                   1,                   4.0,                   0,                   0
         4297,   95298, 2025-02-10 11:38:00, Social Media  , Winter Sale       , No        ,             0,               2,                       3,              0,             0,             4, 0.25               ,                 1,              1,                   1,                   4.0,                   0,                   0
         9372,   95298, 2025-02-11 08:14:00, Display Ads   , Winter Sale       , No        ,             0,               3,                       2,              0,             0,             4, 0.25               ,                 1,              1,                   1,                   4.0,                   0,                   0
         6740,   95298, 2025-02-11 23:59:00, Direct Traffic, -                 , Yes       ,             1,               4,                       1,              0,             1,             4, 0.25               ,                 1,              1,                   1,                   4.0,                   0,                   0
         4025,   95303, 2025-02-10 07:15:00, Referral      , Winter Sale       , Yes       ,             1,               1,                       4,              1,             0,             4, 0.25               ,                 1,              0,                   2,                   1.0,                   1,                   1
         8083,   95303, 2025-02-10 09:12:00, Display Ads   , Retargeting       , No        ,             0,               2,                       3,              0,             0,             4, 0.25               ,                 1,              0,                   2,                   1.0,                   1,                   1
         9510,   95303, 2025-02-11 01:08:00, Display Ads   , Discount Offer    , Yes       ,             1,               3,                       2,              0,             0,             4, 0.25               ,                 1,              0,                   2,                   1.0,                   1,                   1
         2296,   95303, 2025-02-11 16:10:00, Email         , Retargeting       , No        ,             0,               4,                       1,              0,             1,             4, 0.25               ,                 1,              0,                   2,                   1.0,                   1,                   1
         8307,   95402, 2025-02-10 03:46:00, Direct Traffic, -                 , No        ,             0,               1,                       4,              1,             0,             4, 0.25               ,                 1,              1,                   2,                   2.0,                   1,                   1
