user_id,n_touchpoints,channel_sequence,first_touch_channel,first_touch_campaign,last_touch_channel,last_touch_campaign,converted_any_yes,last_touch_yes,n_conversion_events,first_conversion_rank,any_yes_before_last,multiple_yes_events,journey_start,journey_end,all_campaigns_ordered
88885,6,Referral -> Direct Traffic -> Direct Traffic -> Email -> Social Media -> Direct Traffic,Referral,-,Direct Traffic,-,1,0,4,1.0,1,1,2025-02-10 22:50:00,2025-02-11 10:30:00,"-, -, -, Discount Offer, Discount Offer, -"
88938,3,Email -> Referral -> Search Ads,Email,-,Search Ads,Discount Offer,1,1,2,1.0,1,1,2025-02-10 00:10:00,2025-02-11 05:23:00,"-, Brand Awareness, Discount Offer"
88984,2,Social Media -> Search Ads,Social Media,-,Search Ads,Brand Awareness,1,1,1,2.0,0,0,2025-02-10 00:51:00,2025-02-11 09:00:00,"-, Brand Awareness"
89095,3,Referral -> Display Ads -> Email,Referral,Winter Sale,Email,Retargeting,1,1,3,1.0,1,1,2025-02-10 03:45:00,2025-02-11 23:51:00,"Winter Sale, -, Retargeting"
89110,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,2,1.0,1,1,2025-02-11 02:28:00,2025-02-11 17:31:00,"-, -"
89128,6,Email -> Search Ads -> Referral -> Referral -> Email -> Display Ads,Email,New Product Launch,Display Ads,Winter Sale,1,0,2,2.0,1,1,2025-02-10 07:41:00,2025-02-11 16:14:00,"New Product Launch, -, Winter Sale, Discount Offer, Winter Sale, Winter Sale"
89132,5,Social Media -> Direct Traffic -> Display Ads -> Display Ads -> Display Ads,Social Media,-,Display Ads,-,1,0,1,2.0,1,0,2025-02-10 10:22:00,2025-02-11 17:21:00,"-, -, Brand Awareness, Brand Awareness, -"
89174,3,Direct Traffic -> Referral -> Search Ads,Direct Traffic,-,Search Ads,Retargeting,0,0,0,,0,0,2025-02-10 03:12:00,2025-02-11 15:15:00,"-, Discount Offer, Retargeting"
89180,3,Direct Traffic -> Display Ads -> Display Ads,Direct Traffic,-,Display Ads,-,0,0,0,,0,0,2025-02-10 01:11:00,2025-02-11 14:19:00,"-, Brand Awareness, -"
89183,1,Social Media,Social Media,Winter Sale,Social Media,Winter Sale,1,1,1,1.0,0,0,2025-02-10 04:19:00,2025-02-10 04:19:00,Winter Sale
89214,4,Social Media -> Referral -> Direct Traffic -> Email,Social Media,Retargeting,Email,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 21:50:00,2025-02-11 21:53:00,"Retargeting, New Product Launch, -, Brand Awareness"
89239,5,Email -> Email -> Referral -> Search Ads -> Direct Traffic,Email,-,Direct Traffic,-,1,0,1,4.0,1,0,2025-02-11 01:21:00,2025-02-11 11:13:00,"-, New Product Launch, Winter Sale, -, -"
89240,3,Social Media -> Search Ads -> Direct Traffic,Social Media,Retargeting,Direct Traffic,-,1,1,1,3.0,0,0,2025-02-10 00:34:00,2025-02-10 21:27:00,"Retargeting, New Product Launch, -"
89293,1,Email,Email,Brand Awareness,Email,Brand Awareness,1,1,1,1.0,0,0,2025-02-10 14:21:00,2025-02-10 14:21:00,Brand Awareness
89340,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,New Product Launch,1,1,1,2.0,0,0,2025-02-10 23:25:00,2025-02-10 23:33:00,"-, New Product Launch"
89362,3,Direct Traffic -> Email -> Email,Direct Traffic,-,Email,Brand Awareness,1,0,2,1.0,1,1,2025-02-10 02:33:00,2025-02-11 17:31:00,"-, New Product Launch, Brand Awareness"
89367,7,Email -> Email -> Display Ads -> Search Ads -> Referral -> Email -> Referral,Email,Brand Awareness,Referral,New Product Launch,1,1,3,3.0,1,1,2025-02-10 18:43:00,2025-02-11 13:34:00,"Brand Awareness, Retargeting, New Product Launch, Brand Awareness, -, New Product Launch, New Product Launch"
89395,2,Referral -> Display Ads,Referral,Brand Awareness,Display Ads,New Product Launch,1,1,2,1.0,1,1,2025-02-10 01:38:00,2025-02-10 21:53:00,"Brand Awareness, New Product Launch"
89412,6,Search Ads -> Search Ads -> Social Media -> Search Ads -> Search Ads -> Social Media,Search Ads,-,Social Media,Brand Awareness,1,0,2,3.0,1,1,2025-02-10 23:43:00,2025-02-11 23:33:00,"-, Discount Offer, Winter Sale, Discount Offer, Discount Offer, Brand Awareness"
89467,4,Email -> Email -> Display Ads -> Social Media,Email,Discount Offer,Social Media,New Product Launch,1,0,2,1.0,1,1,2025-02-10 02:33:00,2025-02-11 21:33:00,"Discount Offer, Discount Offer, Discount Offer, New Product Launch"
89500,5,Direct Traffic -> Direct Traffic -> Social Media -> Email -> Email,Direct Traffic,-,Email,-,1,0,3,1.0,1,1,2025-02-10 00:16:00,2025-02-11 23:25:00,"-, -, New Product Launch, New Product Launch, -"
89556,2,Direct Traffic -> Email,Direct Traffic,-,Email,Winter Sale,1,1,2,1.0,1,1,2025-02-11 01:09:00,2025-02-11 05:12:00,"-, Winter Sale"
89572,1,Referral,Referral,Discount Offer,Referral,Discount Offer,1,1,1,1.0,0,0,2025-02-11 06:53:00,2025-02-11 06:53:00,Discount Offer
89619,4,Referral -> Social Media -> Referral -> Referral,Referral,Retargeting,Referral,Retargeting,1,1,3,1.0,1,1,2025-02-10 03:39:00,2025-02-11 03:35:00,"Retargeting, Retargeting, Retargeting, Retargeting"
89639,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,0,1,1.0,1,0,2025-02-10 04:58:00,2025-02-11 08:15:00,"-, -"
89677,4,Social Media -> Referral -> Direct Traffic -> Social Media,Social Media,-,Social Media,Winter Sale,1,1,3,2.0,1,1,2025-02-10 19:08:00,2025-02-11 22:28:00,"-, Retargeting, -, Winter Sale"
89685,4,Display Ads -> Search Ads -> Display Ads -> Direct Traffic,Display Ads,Retargeting,Direct Traffic,-,1,0,1,1.0,1,0,2025-02-10 18:16:00,2025-02-11 21:25:00,"Retargeting, Winter Sale, Winter Sale, -"
89703,3,Referral -> Email -> Referral,Referral,Winter Sale,Referral,-,1,1,3,1.0,1,1,2025-02-10 14:55:00,2025-02-11 22:31:00,"Winter Sale, -, -"
89730,2,Referral -> Search Ads,Referral,Winter Sale,Search Ads,Retargeting,0,0,0,,0,0,2025-02-10 03:19:00,2025-02-10 08:40:00,"Winter Sale, Retargeting"
89732,4,Search Ads -> Referral -> Direct Traffic -> Search Ads,Search Ads,Brand Awareness,Search Ads,Winter Sale,1,0,1,1.0,1,0,2025-02-10 05:16:00,2025-02-11 18:37:00,"Brand Awareness, Discount Offer, -, Winter Sale"
89769,1,Display Ads,Display Ads,Discount Offer,Display Ads,Discount Offer,1,1,1,1.0,0,0,2025-02-10 04:18:00,2025-02-10 04:18:00,Discount Offer
89770,3,Direct Traffic -> Direct Traffic -> Search Ads,Direct Traffic,-,Search Ads,-,1,0,2,1.0,1,1,2025-02-10 15:55:00,2025-02-11 16:51:00,"-, -, -"
89792,2,Display Ads -> Social Media,Display Ads,Retargeting,Social Media,Brand Awareness,1,1,2,1.0,1,1,2025-02-11 16:31:00,2025-02-11 17:32:00,"Retargeting, Brand Awareness"
89793,7,Search Ads -> Referral -> Display Ads -> Direct Traffic -> Search Ads -> Social Media -> Search Ads,Search Ads,Discount Offer,Search Ads,Retargeting,1,1,6,1.0,1,1,2025-02-10 12:17:00,2025-02-11 15:55:00,"Discount Offer, New Product Launch, New Product Launch, -, Discount Offer, New Product Launch, Retargeting"
89800,5,Email -> Email -> Search Ads -> Display Ads -> Search Ads,Email,Brand Awareness,Search Ads,New Product Launch,1,1,3,3.0,1,1,2025-02-10 05:04:00,2025-02-11 23:04:00,"Brand Awareness, Brand Awareness, New Product Launch, Discount Offer, New Product Launch"
89813,2,Display Ads -> Search Ads,Display Ads,Retargeting,Search Ads,Winter Sale,1,0,1,1.0,1,0,2025-02-10 07:54:00,2025-02-11 00:37:00,"Retargeting, Winter Sale"
89901,6,Referral -> Display Ads -> Search Ads -> Social Media -> Direct Traffic -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,1,1,3,2.0,1,1,2025-02-10 02:29:00,2025-02-11 19:15:00,"New Product Launch, Retargeting, Brand Awareness, Brand Awareness, -, -"
89935,1,Display Ads,Display Ads,Brand Awareness,Display Ads,Brand Awareness,0,0,0,,0,0,2025-02-11 05:42:00,2025-02-11 05:42:00,Brand Awareness
89953,5,Display Ads -> Email -> Social Media -> Social Media -> Email,Display Ads,New Product Launch,Email,-,1,0,2,3.0,1,1,2025-02-10 01:01:00,2025-02-10 11:39:00,"New Product Launch, Brand Awareness, Retargeting, -, -"
90001,5,Referral -> Referral -> Display Ads -> Social Media -> Display Ads,Referral,Brand Awareness,Display Ads,-,1,0,2,1.0,1,1,2025-02-10 06:59:00,2025-02-11 02:46:00,"Brand Awareness, Discount Offer, Retargeting, -, -"
90039,3,Display Ads -> Social Media -> Referral,Display Ads,Discount Offer,Referral,Retargeting,1,1,2,2.0,1,1,2025-02-10 03:18:00,2025-02-11 18:56:00,"Discount Offer, New Product Launch, Retargeting"
90047,6,Display Ads -> Display Ads -> Social Media -> Email -> Search Ads -> Direct Traffic,Display Ads,-,Direct Traffic,-,1,0,3,2.0,1,1,2025-02-10 02:44:00,2025-02-11 14:16:00,"-, New Product Launch, New Product Launch, Brand Awareness, Winter Sale, -"
90088,3,Social Media -> Email -> Search Ads,Social Media,New Product Launch,Search Ads,Winter Sale,0,0,0,,0,0,2025-02-10 03:51:00,2025-02-10 20:21:00,"New Product Launch, Discount Offer, Winter Sale"
90090,3,Display Ads -> Social Media -> Direct Traffic,Display Ads,New Product Launch,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-11 12:36:00,2025-02-11 13:24:00,"New Product Launch, New Product Launch, -"
90114,4,Search Ads -> Referral -> Search Ads -> Social Media,Search Ads,Discount Offer,Social Media,-,1,1,3,2.0,1,1,2025-02-10 03:34:00,2025-02-11 01:55:00,"Discount Offer, Winter Sale, Discount Offer, -"
90125,4,Social Media -> Email -> Email -> Direct Traffic,Social Media,-,Direct Traffic,-,1,0,1,3.0,1,0,2025-02-10 02:31:00,2025-02-11 06:46:00,"-, Discount Offer, Winter Sale, -"
90131,7,Social Media -> Referral -> Display Ads -> Referral -> Social Media -> Email -> Display Ads,Social Media,Discount Offer,Display Ads,New Product Launch,1,1,5,1.0,1,1,2025-02-10 15:06:00,2025-02-11 21:53:00,"Discount Offer, New Product Launch, Brand Awareness, Discount Offer, Brand Awareness, Discount Offer, New Product Launch"
90153,1,Social Media,Social Media,New Product Launch,Social Media,New Product Launch,1,1,1,1.0,0,0,2025-02-11 13:04:00,2025-02-11 13:04:00,New Product Launch
90155,1,Referral,Referral,Retargeting,Referral,Retargeting,0,0,0,,0,0,2025-02-11 22:08:00,2025-02-11 22:08:00,Retargeting
90184,1,Referral,Referral,Brand Awareness,Referral,Brand Awareness,1,1,1,1.0,0,0,2025-02-10 14:26:00,2025-02-10 14:26:00,Brand Awareness
90213,7,Social Media -> Email -> Social Media -> Email -> Display Ads -> Display Ads -> Social Media,Social Media,-,Social Media,Brand Awareness,1,1,4,1.0,1,1,2025-02-10 00:29:00,2025-02-11 22:18:00,"-, Retargeting, Discount Offer, New Product Launch, -, -, Brand Awareness"
90253,4,Direct Traffic -> Email -> Search Ads -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,4,1.0,1,1,2025-02-10 03:11:00,2025-02-11 12:06:00,"-, -, Retargeting, -"
90322,4,Display Ads -> Referral -> Direct Traffic -> Email,Display Ads,New Product Launch,Email,New Product Launch,0,0,0,,0,0,2025-02-10 00:49:00,2025-02-11 17:34:00,"New Product Launch, New Product Launch, -, New Product Launch"
90332,3,Display Ads -> Display Ads -> Search Ads,Display Ads,Discount Offer,Search Ads,Retargeting,1,1,2,2.0,1,1,2025-02-10 04:00:00,2025-02-11 19:57:00,"Discount Offer, Discount Offer, Retargeting"
90359,5,Direct Traffic -> Display Ads -> Display Ads -> Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Discount Offer,1,1,3,1.0,1,1,2025-02-10 03:30:00,2025-02-11 18:01:00,"-, Winter Sale, -, -, Discount Offer"
90409,5,Referral -> Referral -> Search Ads -> Display Ads -> Referral,Referral,-,Referral,Discount Offer,1,0,3,1.0,1,1,2025-02-11 03:18:00,2025-02-11 21:39:00,"-, -, -, Retargeting, Discount Offer"
90415,1,Email,Email,New Product Launch,Email,New Product Launch,1,1,1,1.0,0,0,2025-02-10 21:59:00,2025-02-10 21:59:00,New Product Launch
90435,3,Referral -> Search Ads -> Email,Referral,-,Email,-,1,0,1,1.0,1,0,2025-02-10 17:35:00,2025-02-11 21:01:00,"-, -, -"
90444,1,Referral,Referral,Winter Sale,Referral,Winter Sale,0,0,0,,0,0,2025-02-10 04:37:00,2025-02-10 04:37:00,Winter Sale
90472,3,Search Ads -> Search Ads -> Display Ads,Search Ads,Brand Awareness,Display Ads,Brand Awareness,1,1,2,1.0,1,1,2025-02-11 19:46:00,2025-02-11 23:35:00,"Brand Awareness, Brand Awareness, Brand Awareness"
90506,3,Display Ads -> Referral -> Display Ads,Display Ads,-,Display Ads,Winter Sale,1,0,2,1.0,1,1,2025-02-10 04:52:00,2025-02-11 18:50:00,"-, Winter Sale, Winter Sale"
90516,2,Referral -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,1,1,1,2.0,0,0,2025-02-10 09:01:00,2025-02-11 00:34:00,"New Product Launch, -"
90546,4,Email -> Social Media -> Referral -> Email,Email,New Product Launch,Email,-,0,0,0,,0,0,2025-02-10 00:32:00,2025-02-11 03:56:00,"New Product Launch, Winter Sale, Brand Awareness, -"
90548,3,Social Media -> Referral -> Direct Traffic,Social Media,New Product Launch,Direct Traffic,-,0,0,0,,0,0,2025-02-10 15:17:00,2025-02-11 00:23:00,"New Product Launch, Retargeting, -"
90632,4,Direct Traffic -> Display Ads -> Search Ads -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,0,1,2.0,1,0,2025-02-10 03:22:00,2025-02-11 13:17:00,"-, -, New Product Launch, -"
90635,5,Display Ads -> Referral -> Referral -> Direct Traffic -> Direct Traffic,Display Ads,-,Direct Traffic,-,1,0,2,1.0,1,1,2025-02-10 17:01:00,2025-02-11 16:32:00,"-, New Product Launch, Retargeting, -, -"
90700,3,Display Ads -> Display Ads -> Email,Display Ads,Winter Sale,Email,Retargeting,1,1,2,2.0,1,1,2025-02-10 11:53:00,2025-02-11 06:55:00,"Winter Sale, New Product Launch, Retargeting"
90701,4,Referral -> Direct Traffic -> Display Ads -> Search Ads,Referral,New Product Launch,Search Ads,Discount Offer,1,1,2,1.0,1,1,2025-02-10 03:20:00,2025-02-11 21:33:00,"New Product Launch, -, Brand Awareness, Discount Offer"
90712,5,Referral -> Display Ads -> Referral -> Search Ads -> Display Ads,Referral,Brand Awareness,Display Ads,Discount Offer,1,1,1,5.0,0,0,2025-02-10 04:57:00,2025-02-11 20:57:00,"Brand Awareness, Retargeting, -, New Product Launch, Discount Offer"
90751,3,Direct Traffic -> Referral -> Email,Direct Traffic,-,Email,Discount Offer,1,0,1,1.0,1,0,2025-02-11 00:20:00,2025-02-11 03:52:00,"-, Winter Sale, Discount Offer"
90811,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Discount Offer,1,1,1,2.0,0,0,2025-02-10 23:59:00,2025-02-11 14:41:00,"-, Discount Offer"
90848,4,Referral -> Display Ads -> Email -> Referral,Referral,Retargeting,Referral,Discount Offer,1,1,1,4.0,0,0,2025-02-10 01:12:00,2025-02-11 20:49:00,"Retargeting, Brand Awareness, -, Discount Offer"
90879,5,Display Ads -> Search Ads -> Direct Traffic -> Search Ads -> Display Ads,Display Ads,Winter Sale,Display Ads,Brand Awareness,1,0,3,1.0,1,1,2025-02-10 05:37:00,2025-02-11 06:58:00,"Winter Sale, -, -, Winter Sale, Brand Awareness"
90897,6,Direct Traffic -> Direct Traffic -> Email -> Search Ads -> Display Ads -> Display Ads,Direct Traffic,-,Display Ads,Winter Sale,1,0,3,1.0,1,1,2025-02-10 12:42:00,2025-02-11 12:47:00,"-, -, Winter Sale, Retargeting, -, Winter Sale"
90964,5,Social Media -> Referral -> Email -> Email -> Referral,Social Media,-,Referral,Retargeting,1,1,3,1.0,1,1,2025-02-10 07:33:00,2025-02-11 05:39:00,"-, -, Retargeting, Winter Sale, Retargeting"
90969,2,Referral -> Email,Referral,Brand Awareness,Email,New Product Launch,0,0,0,,0,0,2025-02-10 05:42:00,2025-02-11 17:45:00,"Brand Awareness, New Product Launch"
90974,1,Search Ads,Search Ads,-,Search Ads,-,0,0,0,,0,0,2025-02-10 02:43:00,2025-02-10 02:43:00,-
91019,6,Email -> Direct Traffic -> Email -> Display Ads -> Referral -> Social Media,Email,Winter Sale,Social Media,Discount Offer,1,1,3,3.0,1,1,2025-02-10 04:28:00,2025-02-11 23:10:00,"Winter Sale, -, Winter Sale, -, Retargeting, Discount Offer"
91051,3,Search Ads -> Email -> Social Media,Search Ads,Brand Awareness,Social Media,Winter Sale,1,1,2,2.0,1,1,2025-02-10 07:02:00,2025-02-11 12:02:00,"Brand Awareness, -, Winter Sale"
91055,1,Referral,Referral,New Product Launch,Referral,New Product Launch,0,0,0,,0,0,2025-02-11 14:14:00,2025-02-11 14:14:00,New Product Launch
91083,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,1,1.0,0,0,2025-02-10 18:11:00,2025-02-10 18:11:00,-
91093,1,Social Media,Social Media,Retargeting,Social Media,Retargeting,1,1,1,1.0,0,0,2025-02-11 15:57:00,2025-02-11 15:57:00,Retargeting
91157,4,Social Media -> Display Ads -> Email -> Direct Traffic,Social Media,-,Direct Traffic,-,1,1,3,2.0,1,1,2025-02-10 06:09:00,2025-02-11 14:13:00,"-, -, New Product Launch, -"
91203,3,Search Ads -> Display Ads -> Email,Search Ads,Discount Offer,Email,Retargeting,1,1,3,1.0,1,1,2025-02-10 23:34:00,2025-02-11 22:44:00,"Discount Offer, Discount Offer, Retargeting"
91331,2,Social Media -> Referral,Social Media,Brand Awareness,Referral,Winter Sale,0,0,0,,0,0,2025-02-10 04:48:00,2025-02-10 07:34:00,"Brand Awareness, Winter Sale"
91341,2,Direct Traffic -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,0,0,0,,0,0,2025-02-10 05:25:00,2025-02-11 22:17:00,"-, -"
91357,5,Email -> Direct Traffic -> Direct Traffic -> Direct Traffic -> Social Media,Email,Brand Awareness,Social Media,New Product Launch,1,0,1,1.0,1,0,2025-02-10 02:36:00,2025-02-11 13:37:00,"Brand Awareness, -, -, -, New Product Launch"
91360,2,Search Ads -> Email,Search Ads,Brand Awareness,Email,Retargeting,1,1,1,2.0,0,0,2025-02-10 21:05:00,2025-02-11 12:10:00,"Brand Awareness, Retargeting"
91390,2,Search Ads -> Email,Search Ads,Discount Offer,Email,Winter Sale,1,1,1,2.0,0,0,2025-02-11 11:29:00,2025-02-11 18:06:00,"Discount Offer, Winter Sale"
91394,4,Direct Traffic -> Social Media -> Display Ads -> Email,Direct Traffic,-,Email,Discount Offer,1,0,2,2.0,1,1,2025-02-10 07:05:00,2025-02-11 23:22:00,"-, Retargeting, Discount Offer, Discount Offer"
91418,3,Social Media -> Social Media -> Social Media,Social Media,New Product Launch,Social Media,New Product Launch,1,0,2,1.0,1,1,2025-02-10 08:19:00,2025-02-11 19:50:00,"New Product Launch, -, New Product Launch"
91442,5,Display Ads -> Social Media -> Display Ads -> Search Ads -> Display Ads,Display Ads,New Product Launch,Display Ads,-,1,1,3,1.0,1,1,2025-02-10 12:18:00,2025-02-11 14:43:00,"New Product Launch, -, Winter Sale, Retargeting, -"
91448,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,0,0,0,,0,0,2025-02-11 22:32:00,2025-02-11 22:32:00,-
91449,3,Search Ads -> Email -> Display Ads,Search Ads,-,Display Ads,Winter Sale,1,0,1,2.0,1,0,2025-02-10 19:35:00,2025-02-10 22:15:00,"-, Discount Offer, Winter Sale"
91512,8,Direct Traffic -> Display Ads -> Referral -> Search Ads -> Direct Traffic -> Email -> Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,-,1,0,4,2.0,1,1,2025-02-10 00:44:00,2025-02-11 14:59:00,"-, Winter Sale, New Product Launch, -, -, New Product Launch, -, -"
91541,1,Referral,Referral,Winter Sale,Referral,Winter Sale,0,0,0,,0,0,2025-02-11 23:49:00,2025-02-11 23:49:00,Winter Sale
91565,5,Direct Traffic -> Display Ads -> Direct Traffic -> Display Ads -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,1,1,5,1.0,1,1,2025-02-10 17:45:00,2025-02-11 19:02:00,"-, Winter Sale, -, New Product Launch, -"
91612,4,Email -> Search Ads -> Email -> Display Ads,Email,Discount Offer,Display Ads,Discount Offer,1,0,1,1.0,1,0,2025-02-10 04:54:00,2025-02-11 03:43:00,"Discount Offer, New Product Launch, -, Discount Offer"
91630,4,Display Ads -> Referral -> Email -> Referral,Display Ads,Brand Awareness,Referral,Discount Offer,1,1,3,1.0,1,1,2025-02-10 17:47:00,2025-02-11 19:07:00,"Brand Awareness, -, New Product Launch, Discount Offer"
91641,3,Email -> Direct Traffic -> Search Ads,Email,New Product Launch,Search Ads,Discount Offer,1,1,2,1.0,1,1,2025-02-10 12:59:00,2025-02-11 12:16:00,"New Product Launch, -, Discount Offer"
91658,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,0,0,0,,0,0,2025-02-10 14:02:00,2025-02-10 14:02:00,-
91679,4,Social Media -> Email -> Referral -> Social Media,Social Media,Retargeting,Social Media,Winter Sale,1,0,3,1.0,1,1,2025-02-10 13:11:00,2025-02-11 04:16:00,"Retargeting, Winter Sale, Discount Offer, Winter Sale"
91685,1,Referral,Referral,Winter Sale,Referral,Winter Sale,0,0,0,,0,0,2025-02-10 10:04:00,2025-02-10 10:04:00,Winter Sale
91703,2,Display Ads -> Email,Display Ads,-,Email,Brand Awareness,1,1,1,2.0,0,0,2025-02-10 17:33:00,2025-02-10 22:12:00,"-, Brand Awareness"
91772,5,Referral -> Search Ads -> Social Media -> Email -> Referral,Referral,Winter Sale,Referral,-,1,0,1,3.0,1,0,2025-02-10 21:09:00,2025-02-11 17:07:00,"Winter Sale, New Product Launch, Discount Offer, -, -"
91787,4,Display Ads -> Direct Traffic -> Search Ads -> Search Ads,Display Ads,Discount Offer,Search Ads,Discount Offer,0,0,0,,0,0,2025-02-10 06:39:00,2025-02-11 22:08:00,"Discount Offer, -, Discount Offer, Discount Offer"
91876,4,Search Ads -> Search Ads -> Direct Traffic -> Search Ads,Search Ads,Brand Awareness,Search Ads,Discount Offer,1,1,3,1.0,1,1,2025-02-10 03:56:00,2025-02-11 13:04:00,"Brand Awareness, Brand Awareness, -, Discount Offer"
91879,5,Referral -> Display Ads -> Display Ads -> Search Ads -> Search Ads,Referral,Brand Awareness,Search Ads,Brand Awareness,1,0,3,1.0,1,1,2025-02-10 09:41:00,2025-02-11 19:14:00,"Brand Awareness, -, New Product Launch, Discount Offer, Brand Awareness"
91886,5,Search Ads -> Referral -> Social Media -> Display Ads -> Direct Traffic,Search Ads,Retargeting,Direct Traffic,-,1,1,2,3.0,1,1,2025-02-10 00:57:00,2025-02-10 16:41:00,"Retargeting, Retargeting, Retargeting, Retargeting, -"
91904,4,Email -> Referral -> Direct Traffic -> Display Ads,Email,-,Display Ads,-,1,0,1,1.0,1,0,2025-02-10 06:04:00,2025-02-11 21:30:00,"-, Winter Sale, -, -"
91918,2,Direct Traffic -> Display Ads,Direct Traffic,-,Display Ads,Brand Awareness,1,1,1,2.0,0,0,2025-02-10 14:27:00,2025-02-10 20:52:00,"-, Brand Awareness"
91950,5,Search Ads -> Email -> Referral -> Search Ads -> Email,Search Ads,Retargeting,Email,Retargeting,1,1,4,1.0,1,1,2025-02-10 01:42:00,2025-02-10 19:44:00,"Retargeting, -, Winter Sale, Brand Awareness, Retargeting"
91966,4,Display Ads -> Social Media -> Social Media -> Referral,Display Ads,Winter Sale,Referral,-,1,0,2,2.0,1,1,2025-02-10 13:02:00,2025-02-11 19:42:00,"Winter Sale, -, New Product Launch, -"
92006,2,Search Ads -> Email,Search Ads,Winter Sale,Email,Winter Sale,0,0,0,,0,0,2025-02-10 04:34:00,2025-02-11 19:27:00,"Winter Sale, Winter Sale"
92025,2,Email -> Display Ads,Email,Discount Offer,Display Ads,-,0,0,0,,0,0,2025-02-11 13:44:00,2025-02-11 19:19:00,"Discount Offer, -"
92043,8,Email -> Referral -> Referral -> Display Ads -> Direct Traffic -> Direct Traffic -> Referral -> Display Ads,Email,New Product Launch,Display Ads,Retargeting,1,1,6,2.0,1,1,2025-02-10 04:38:00,2025-02-11 23:46:00,"New Product Launch, New Product Launch, New Product Launch, -, -, -, Winter Sale, Retargeting"
92167,5,Email -> Display Ads -> Social Media -> Direct Traffic -> Search Ads,Email,-,Search Ads,New Product Launch,1,1,4,1.0,1,1,2025-02-10 03:10:00,2025-02-11 07:06:00,"-, Discount Offer, -, -, New Product Launch"
92200,3,Display Ads -> Referral -> Search Ads,Display Ads,Discount Offer,Search Ads,Retargeting,1,0,1,2.0,1,0,2025-02-10 18:04:00,2025-02-11 20:21:00,"Discount Offer, New Product Launch, Retargeting"
92201,5,Search Ads -> Referral -> Email -> Social Media -> Display Ads,Search Ads,Winter Sale,Display Ads,Winter Sale,1,0,2,2.0,1,1,2025-02-10 02:43:00,2025-02-11 03:47:00,"Winter Sale, Discount Offer, -, Retargeting, Winter Sale"
92234,4,Search Ads -> Referral -> Display Ads -> Referral,Search Ads,-,Referral,-,1,1,1,4.0,0,0,2025-02-10 03:08:00,2025-02-11 11:18:00,"-, -, Retargeting, -"
92334,1,Display Ads,Display Ads,Discount Offer,Display Ads,Discount Offer,1,1,1,1.0,0,0,2025-02-10 17:47:00,2025-02-10 17:47:00,Discount Offer
92337,3,Email -> Email -> Social Media,Email,Winter Sale,Social Media,Winter Sale,0,0,0,,0,0,2025-02-10 13:47:00,2025-02-11 16:43:00,"Winter Sale, Winter Sale, Winter Sale"
92346,8,Direct Traffic -> Display Ads -> Referral -> Display Ads -> Email -> Email -> Direct Traffic -> Referral,Direct Traffic,-,Referral,Winter Sale,1,0,2,1.0,1,1,2025-02-10 07:21:00,2025-02-11 22:14:00,"-, Retargeting, Retargeting, Brand Awareness, Brand Awareness, Brand Awareness, -, Winter Sale"
92350,3,Direct Traffic -> Search Ads -> Email,Direct Traffic,-,Email,Discount Offer,1,1,3,1.0,1,1,2025-02-10 02:46:00,2025-02-10 16:35:00,"-, Retargeting, Discount Offer"
92370,5,Search Ads -> Email -> Referral -> Direct Traffic -> Referral,Search Ads,-,Referral,Brand Awareness,1,1,4,2.0,1,1,2025-02-10 07:38:00,2025-02-11 15:34:00,"-, Retargeting, Winter Sale, -, Brand Awareness"
92402,5,Referral -> Referral -> Direct Traffic -> Email -> Social Media,Referral,New Product Launch,Social Media,Brand Awareness,1,1,3,1.0,1,1,2025-02-10 02:29:00,2025-02-11 05:48:00,"New Product Launch, New Product Launch, -, -, Brand Awareness"
92445,2,Email -> Email,Email,Brand Awareness,Email,New Product Launch,1,0,1,1.0,1,0,2025-02-11 16:08:00,2025-02-11 19:15:00,"Brand Awareness, New Product Launch"
92468,2,Email -> Search Ads,Email,Discount Offer,Search Ads,Brand Awareness,1,1,1,2.0,0,0,2025-02-11 01:35:00,2025-02-11 23:50:00,"Discount Offer, Brand Awareness"
92487,3,Search Ads -> Email -> Social Media,Search Ads,New Product Launch,Social Media,Discount Offer,0,0,0,,0,0,2025-02-10 06:05:00,2025-02-11 13:19:00,"New Product Launch, Brand Awareness, Discount Offer"
