user_id,converted_any_yes,last_touch_yes,n_touchpoints,channel_direct_traffic,channel_display_ads,channel_email,channel_referral,channel_search_ads,channel_social_media
72479,0,0,1,0,0,1,0,0,0
72518,1,0,5,1,1,0,0,1,1
72532,1,0,5,0,1,1,0,1,0
72561,1,0,5,1,1,1,0,1,1
72577,1,0,3,0,0,1,1,1,0
72612,1,0,9,1,1,0,1,1,1
72636,1,1,2,0,0,1,0,1,0
72645,1,1,6,1,1,1,1,0,1
72741,1,0,4,1,1,0,0,0,1
72815,1,1,6,0,1,0,1,1,0
72819,1,1,4,1,0,1,0,0,1
72842,1,0,6,1,0,1,1,1,1
72843,1,0,3,0,1,1,0,0,0
72892,1,1,3,0,1,0,1,1,0
72929,1,1,4,0,0,0,0,1,1
72959,1,0,4,1,0,1,0,0,1
73006,1,1,3,0,0,1,1,1,0
73023,0,0,4,0,1,1,0,0,1
73029,1,1,2,1,0,1,0,0,0
73055,1,0,5,1,1,1,1,0,0
73105,1,0,10,0,1,1,1,1,1
73118,1,1,2,0,1,0,1,0,0
73132,1,0,2,1,0,1,0,0,0
73141,1,1,5,1,1,0,1,1,1
73183,0,0,3,0,1,0,0,0,1
73216,1,0,2,0,0,1,1,0,0
73264,1,0,2,0,0,0,1,0,1
73286,1,1,3,0,1,0,1,1,0
73302,1,0,4,0,1,1,0,1,1
73311,1,0,3,1,0,0,1,0,1
73368,0,0,3,0,0,0,0,0,1
73373,1,1,4,0,1,1,1,0,0
73412,1,0,5,1,1,0,1,1,0
73457,1,0,5,1,0,0,1,1,0
73458,1,0,2,1,0,1,0,0,0
73459,1,0,5,1,0,1,0,1,0
73487,1,1,4,1,0,1,0,1,0
73527,0,0,3,0,1,0,1,0,0
73566,1,0,5,0,1,0,0,0,1
73654,1,0,3,1,0,1,0,1,0
73677,1,1,1,0,0,0,0,0,1
73721,1,0,4,0,0,1,0,1,1
73762,1,1,5,1,0,1,0,0,0
73814,1,1,4,1,0,0,1,0,1
73835,1,1,3,1,0,0,1,0,1
73838,1,0,4,0,0,1,1,1,1
73905,1,0,3,1,0,1,0,0,0
73945,1,1,6,0,1,1,0,1,0
73951,1,1,2,0,0,0,0,1,1
73999,1,0,3,1,0,1,0,0,1
74028,1,1,1,0,1,0,0,0,0
74032,1,1,5,1,0,1,0,0,1
74035,1,1,3,0,1,1,0,1,0
74104,1,0,5,0,0,0,1,1,1
74139,1,1,2,1,0,0,0,1,0
74192,1,0,6,0,1,1,1,1,1
74223,0,0,1,0,0,0,0,1,0
74272,1,1,3,1,0,1,0,0,0
74300,1,0,7,1,1,0,0,1,1
74350,0,0,2,0,0,0,1,1,0
74381,1,1,2,1,1,0,0,0,0
74413,1,1,5,1,1,1,1,0,0
74464,0,0,3,1,0,1,0,1,0
74513,0,0,4,1,0,1,0,1,0
74534,1,0,5,1,1,1,0,1,0
74549,1,0,2,0,0,0,1,1,0
74627,1,1,4,1,1,1,0,0,0
74629,1,0,4,1,0,1,1,0,1
74664,1,1,2,1,1,0,0,0,0
74686,1,1,6,1,1,1,0,1,1
74738,1,0,5,1,1,0,1,0,0
74763,1,1,2,0,1,0,0,1,0
74772,1,0,5,0,1,1,1,0,0
74784,0,0,1,0,0,0,0,1,0
74876,1,1,5,1,0,1,1,1,0
74884,1,1,4,1,1,0,1,0,0
74894,0,0,2,1,0,1,0,0,0
74913,1,1,3,1,1,0,0,1,0
74915,1,0,3,0,1,1,0,1,0
74984,1,0,2,0,1,0,0,1,0
75027,0,0,2,0,1,0,1,0,0
75033,1,0,2,1,0,0,0,0,0
75095,0,0,2,0,0,1,0,0,1
75137,1,0,4,1,0,1,0,1,0
75201,1,0,4,1,1,0,0,0,1
75208,1,0,6,0,1,1,1,1,1
75250,1,0,2,0,0,0,1,1,0
75293,0,0,3,0,1,0,0,0,1
75302,1,0,6,0,0,1,1,1,1
75328,1,1,5,0,1,1,1,1,1
75352,0,0,2,1,0,0,1,0,0
75405,1,1,2,0,1,0,0,1,0
75470,1,1,4,0,1,1,0,1,1
75473,0,0,2,1,1,0,0,0,0
75557,1,1,2,1,0,0,0,0,1
75595,1,1,2,0,1,0,0,0,1
75637,1,0,4,0,1,0,1,0,0
75656,1,0,7,0,1,1,1,0,1
75700,1,1,3,1,1,1,0,0,0
75712,0,0,1,0,0,0,0,1,0
75751,1,1,2,0,1,0,1,0,0
75802,1,1,3,0,1,0,1,1,0
75804,1,1,4,1,1,0,1,0,1
75841,1,1,4,0,1,0,1,0,1
75865,0,0,1,0,0,0,1,0,0
75960,0,0,2,0,0,0,0,0,1
76003,1,1,2,0,0,1,0,1,0
76029,1,1,4,0,1,1,0,0,1
76040,1,0,7,1,1,1,1,1,0
76055,1,1,2,0,0,0,1,1,0
76065,1,1,2,0,1,0,1,0,0
76066,1,1,1,0,0,0,0,0,1
76127,0,0,2,0,0,0,0,1,1
76181,1,1,1,0,1,0,0,0,0
76240,1,1,7,1,1,0,1,1,1
76276,1,1,3,1,0,0,0,1,1
76288,1,1,3,0,1,1,0,1,0
76303,1,0,3,1,0,0,0,1,1
76328,1,0,4,0,0,1,0,0,1
76358,1,0,3,1,1,0,0,0,0
76451,0,0,1,0,1,0,0,0,0
76452,0,0,3,0,1,0,0,1,0
76514,1,1,4,0,1,0,1,1,0
76541,1,0,3,0,1,1,0,0,0
76584,1,0,4,1,1,0,1,0,1
76601,1,0,4,0,1,0,0,1,0
76622,0,0,1,0,1,0,0,0,0
76645,1,0,4,1,0,1,0,1,0
76669,0,0,2,0,0,1,1,0,0
76689,1,1,3,0,1,1,0,1,0
76702,1,1,2,1,1,0,0,0,0
76711,1,0,3,0,1,0,0,0,1
76717,1,1,2,0,0,0,1,0,0
76732,1,0,4,1,0,0,1,1,1
76743,0,0,5,1,1,0,0,0,0
76806,1,1,5,0,1,0,1,1,1
76821,1,1,2,1,1,0,0,0,0
76850,1,0,3,1,0,0,1,0,1
76871,0,0,6,1,1,0,0,0,1
76909,1,0,7,1,1,0,1,0,1
76911,1,1,2,0,1,0,0,1,0
76940,1,1,6,1,0,1,1,1,0
76957,1,1,2,0,0,0,1,0,1
76967,1,1,2,0,0,0,0,1,0
77091,1,0,5,1,1,0,0,1,0
77098,1,0,4,1,0,0,1,0,1
77120,1,0,3,0,1,0,1,0,0
77184,0,0,5,0,1,0,1,1,1
77230,1,1,1,1,0,0,0,0,0
77231,1,0,8,0,1,0,0,1,0
77286,1,1,5,1,0,0,1,1,1
77289,1,0,3,0,0,0,0,1,1
77294,1,1,6,1,1,0,0,0,1
77310,0,0,2,0,1,1,0,0,0
77328,0,0,1,0,0,1,0,0,0
77374,1,1,2,1,0,0,0,0,1
77483,1,1,4,0,1,1,0,0,1
77597,1,1,4,1,0,0,0,0,1
77681,1,1,4,1,1,0,0,1,0
77688,1,1,4,1,0,0,1,0,1
77748,1,1,2,0,1,0,0,1,0
77790,0,0,2,1,0,0,0,0,1
77828,1,1,1,1,0,0,0,0,0
77831,1,1,1,1,0,0,0,0,0
77845,1,1,1,0,0,0,1,0,0
77873,1,0,3,0,1,0,0,1,1
77908,1,1,7,1,1,1,0,1,1
77968,1,0,6,1,1,1,1,0,1
77992,0,0,1,0,0,0,0,1,0
78044,0,0,1,0,1,0,0,0,0
78059,0,0,1,0,0,1,0,0,0
78076,1,0,2,1,0,1,0,0,0
78083,1,0,4,0,1,0,0,1,1
78168,1,1,1,0,0,0,1,0,0
78183,1,1,2,0,0,0,0,1,1
78241,1,1,3,0,1,0,0,0,1
78262,1,0,3,1,0,1,1,0,0
78282,1,1,8,1,1,1,0,1,1
78284,1,1,3,0,0,0,1,1,0
78296,1,1,3,0,1,0,0,1,0
78348,1,0,4,1,0,0,1,0,0
78374,0,0,3,1,0,1,0,1,0
78381,1,0,4,1,1,0,0,0,1
78420,0,0,3,0,0,0,0,1,0
78441,1,1,3,0,1,1,0,0,0
78514,1,1,5,0,1,1,1,0,0
78560,0,0,2,0,0,0,1,1,0
78574,1,0,5,1,0,0,1,1,1
78604,0,0,3,0,0,1,0,1,0
78646,0,0,2,0,1,0,0,0,0
78712,1,0,2,0,1,0,0,1,0
78752,1,0,6,0,1,1,1,1,1
78804,1,1,2,0,0,0,1,0,1
78830,1,1,6,1,1,1,0,0,0
78831,1,0,5,1,0,1,1,1,1
78862,1,1,1,0,0,1,0,0,0
78882,1,1,4,0,0,1,1,1,0
78925,1,1,2,0,0,0,0,1,1
78932,1,0,3,1,0,1,0,0,1
78945,1,0,2,0,0,0,0,0,1
78980,1,1,4,1,1,1,0,0,0
79019,1,0,4,1,1,1,0,1,0
79087,1,1,2,1,0,0,0,1,0
79091,1,0,6,0,0,1,1,0,1
79100,0,0,2,1,0,0,0,1,0
79131,1,1,2,1,0,0,0,0,1
79162,1,0,3,0,1,1,0,0,0
79163,1,1,6,0,1,1,1,1,1
79164,1,1,3,0,0,1,0,0,1
79181,1,1,6,0,1,1,1,1,1
79189,1,1,2,0,1,0,1,0,0
79192,1,0,7,0,1,1,1,1,1
79207,1,1,5,1,0,0,1,0,1
79268,1,0,6,1,0,1,1,1,1
79304,1,1,7,1,1,0,1,1,0
79307,0,0,1,0,0,1,0,0,0
79384,1,1,2,0,1,1,0,0,0
79404,1,0,5,1,0,0,0,1,1
79408,1,0,4,0,1,0,1,0,0
79444,1,0,2,0,0,1,1,0,0
79461,1,1,4,0,1,1,0,1,1
79493,0,0,1,0,0,1,0,0,0
79571,1,1,2,0,0,0,0,1,1
79602,0,0,3,0,0,1,1,1,0
79634,1,1,2,0,1,0,0,1,0
79692,0,0,1,0,0,0,0,1,0
79781,1,1,4,1,0,0,1,0,1
79789,0,0,4,1,1,0,0,0,1
79796,1,1,4,0,1,1,0,0,1
79823,1,1,4,1,1,1,0,0,1
79835,1,0,4,0,1,0,1,1,0
79863,1,0,7,1,1,0,0,0,1
79880,0,0,3,1,0,0,1,0,1
79883,1,1,7,0,1,1,1,1,0
79891,1,1,3,0,0,0,1,1,0
79894,1,1,4,1,0,1,1,0,1
79906,1,1,4,1,1,1,0,0,0
79907,1,1,3,0,1,1,0,0,1
79941,1,0,5,0,1,1,0,1,1
79969,1,0,4,1,1,1,0,0,1
80046,1,1,2,0,0,0,0,1,1
80070,0,0,1,0,1,0,0,0,0
80097,1,0,2,0,0,0,0,0,1
80133,1,0,5,0,0,1,1,1,1
80202,1,0,3,1,1,0,1,0,0
80204,0,0,2,0,1,1,0,0,0
80259,1,0,6,1,0,1,1,0,0
80267,1,1,2,0,1,0,1,0,0
80282,1,1,4,0,1,1,1,0,1
80298,1,1,3,1,0,0,1,0,1
80324,0,0,1,0,0,0,0,0,1
80368,1,0,4,1,0,1,0,1,1
80392,1,1,4,1,0,0,0,1,1
80471,1,0,4,0,1,1,0,1,0
80474,1,0,3,0,0,0,1,1,0
80481,1,0,3,0,1,0,0,0,1
80503,1,1,2,0,0,0,0,1,1
80527,1,1,4,1,0,1,0,0,1
80549,1,0,6,1,1,1,1,1,0
80551,1,1,4,1,0,0,1,0,1
80552,1,1,2,0,0,1,0,0,0
80575,1,1,3,1,1,0,0,0,1
80602,0,0,5,1,1,0,0,0,1
80604,1,0,8,1,1,1,1,1,1
80623,1,1,6,0,1,1,0,1,1
80631,0,0,2,0,0,0,0,1,1
80653,1,1,2,0,1,0,0,1,0
80670,1,1,1,0,0,1,0,0,0
80683,1,1,2,1,0,0,0,0,0
80731,1,1,5,1,1,1,0,1,0
80739,1,0,6,0,1,0,1,1,0
80769,1,1,5,1,1,0,0,1,1
80804,1,0,6,0,1,0,1,1,1
80892,0,0,2,0,1,0,1,0,0
80904,1,0,3,1,1,0,0,1,0
80938,1,0,4,1,0,0,0,1,1
80944,1,1,3,1,0,0,1,0,0
80960,1,0,2,1,0,0,0,1,0
80967,1,1,3,0,0,1,0,0,1
80999,1,0,4,0,1,0,1,0,1
81053,1,1,6,1,1,0,1,1,0
81103,1,1,4,1,0,1,1,0,1
81152,1,1,2,1,1,0,0,0,0
81168,1,0,4,0,0,1,1,1,1
81190,0,0,3,1,1,0,0,0,1
81212,0,0,1,0,0,1,0,0,0
81244,1,0,4,1,0,0,1,0,1
81291,1,1,1,0,0,0,0,1,0
81299,0,0,1,0,0,0,0,1,0
81300,1,0,3,0,0,1,0,1,0
81316,1,0,4,0,1,1,0,1,0
81371,1,0,5,1,0,1,0,1,1
81406,1,1,4,1,0,1,1,1,0
81446,0,0,2,0,1,0,0,0,1
81470,1,0,6,1,0,0,1,1,1
81479,1,1,2,0,1,0,0,0,1
81493,1,0,2,0,1,0,0,0,1
81530,1,1,1,0,1,0,0,0,0
81531,1,1,2,0,1,1,0,0,0
81545,1,1,3,0,1,0,1,1,0
81563,1,0,4,0,1,0,1,0,0
81582,1,1,1,1,0,0,0,0,0
81689,1,0,4,1,1,1,0,0,0
81711,1,0,4,0,1,0,1,0,1
81847,1,1,6,0,0,0,1,1,1
81851,1,0,4,1,1,0,1,0,1
81855,0,0,3,1,0,0,1,1,0
81888,1,1,3,1,0,1,0,0,1
81908,1,0,3,1,1,0,0,0,0
81937,1,1,2,0,1,0,0,0,0
81943,0,0,1,0,0,0,0,1,0
81952,1,0,4,1,0,0,0,1,1
81964,1,1,3,0,0,1,0,0,1
81974,1,1,4,1,1,1,0,1,0
82005,1,0,3,0,0,0,0,1,1
82038,0,0,3,1,0,0,0,1,0
82044,1,0,5,0,0,1,1,0,1
82045,1,0,2,0,0,1,1,0,0
82050,1,0,6,0,1,0,1,1,0
82058,1,0,3,0,1,0,1,1,0
82064,1,0,5,0,0,1,1,1,1
82118,1,1,2,0,0,0,1,0,0
82125,1,0,7,1,1,1,1,1,0
82159,1,1,4,1,0,1,0,0,1
82166,1,0,7,0,0,1,1,1,0
82182,1,1,3,0,1,1,0,1,0
82225,1,1,5,1,1,1,0,0,0
82259,1,0,2,0,0,0,1,0,0
82330,0,0,4,1,0,1,1,0,1
82338,1,1,3,0,1,1,0,0,0
82427,1,0,3,0,1,0,0,0,1
82446,0,0,1,0,0,0,0,0,1
82495,1,0,5,1,1,0,0,1,1
82497,0,0,2,1,1,0,0,0,0
82505,1,0,6,1,1,1,0,0,1
82551,1,1,2,0,0,1,0,0,0
82557,1,1,3,0,0,0,1,0,1
82581,1,1,2,1,0,0,0,0,0
82610,0,0,1,1,0,0,0,0,0
82667,1,1,4,0,1,1,0,0,1
82668,1,1,2,0,0,0,1,0,0
82701,0,0,3,1,0,1,0,0,1
82708,1,0,4,1,0,1,0,1,1
82712,1,1,2,1,0,0,1,0,0
82764,1,1,5,1,0,1,1,0,0
82774,0,0,3,0,0,1,1,1,0
82783,1,0,2,0,1,0,0,0,1
82798,1,1,4,0,1,1,0,0,0
82862,1,1,7,1,1,1,1,0,1
82916,0,0,2,0,0,0,1,1,0
82927,1,1,2,1,0,0,0,1,0
82929,1,1,4,0,0,0,1,1,0
82938,1,1,2,0,0,0,0,1,0
83035,1,0,7,1,0,1,1,0,1
83093,1,1,4,1,0,1,1,0,1
83147,1,1,6,0,0,1,1,1,0
83149,1,1,5,0,0,1,1,1,1
83153,1,1,8,1,0,1,1,0,1
83254,1,1,3,0,1,1,0,0,0
83281,1,1,6,0,1,1,1,0,0
83286,1,1,5,0,1,0,1,1,1
83306,1,1,1,0,0,0,0,1,0
83307,0,0,2,0,0,0,0,1,0
83312,1,1,2,0,0,1,0,0,0
83319,1,1,3,1,1,1,0,0,0
83320,1,0,2,1,0,1,0,0,0
83354,1,1,4,0,0,0,0,1,1
83355,1,1,3,1,0,1,0,0,1
83481,1,0,7,1,1,0,0,1,0
83489,1,1,5,0,0,1,1,1,0
83490,0,0,1,0,0,0,1,0,0
83578,1,1,4,0,1,1,0,0,1
83610,1,1,1,1,0,0,0,0,0
83615,1,1,1,1,0,0,0,0,0
83626,1,1,2,1,0,0,1,0,0
83640,1,0,3,0,1,0,0,1,0
83667,1,1,2,1,0,0,0,0,0
83673,0,0,2,0,0,1,1,0,0
83703,1,1,2,0,1,0,0,1,0
83712,1,1,5,1,1,1,1,0,0
83772,0,0,1,0,0,0,1,0,0
83785,1,0,5,0,1,1,1,1,0
83798,1,0,3,1,0,0,0,1,1
83871,0,0,1,0,0,0,0,1,0
83878,0,0,2,1,0,0,0,0,1
83881,1,1,4,0,0,1,1,0,0
83912,1,1,2,0,1,0,0,0,0
83919,1,0,3,0,0,1,1,0,0
83923,1,1,3,0,1,1,1,0,0
83947,1,1,2,1,1,0,0,0,0
83952,1,1,2,1,0,1,0,0,0
83962,0,0,4,0,1,1,0,1,0
83965,1,1,5,1,0,0,1,0,0
83991,1,1,4,0,0,1,0,1,1
83993,0,0,2,0,1,0,0,1,0
84041,1,1,8,1,0,0,1,1,1
84060,1,1,7,1,0,1,1,1,1
84189,1,1,1,1,0,0,0,0,0
84196,1,0,2,0,0,0,1,1,0
84203,1,1,4,1,1,0,0,1,1
84281,0,0,1,1,0,0,0,0,0
84325,1,1,1,0,0,0,0,0,1
84395,1,1,2,0,0,0,1,0,1
84413,1,0,3,1,1,0,0,0,0
84470,1,0,2,1,0,0,0,0,1
84492,1,0,4,0,1,1,1,1,0
84501,1,1,1,0,0,1,0,0,0
84512,1,1,3,1,0,1,0,1,0
84567,1,0,8,1,1,1,1,0,0
84690,1,1,5,1,0,0,1,0,0
84693,1,1,6,1,1,1,1,1,0
84745,0,0,1,0,0,0,1,0,0
84773,0,0,1,0,1,0,0,0,0
84828,1,1,5,0,1,0,1,1,1
84915,1,1,2,0,1,1,0,0,0
84925,1,0,4,0,0,1,0,1,1
84928,1,1,3,1,0,0,1,0,0
85022,1,0,2,1,0,0,0,0,1
85046,1,1,3,1,1,0,1,0,0
85049,1,0,7,1,1,1,1,1,1
85152,1,0,3,0,0,1,0,1,1
85197,1,1,4,1,0,1,0,0,1
85277,1,1,1,0,1,0,0,0,0
85309,1,1,4,0,0,1,1,0,1
85343,1,0,5,1,0,1,1,1,0
85375,1,0,2,0,1,0,0,1,0
85419,1,1,9,1,1,1,0,1,1
85422,1,0,3,0,0,1,0,1,0
85426,1,0,9,1,1,1,1,1,1
85459,1,0,8,1,1,1,1,1,1
85470,1,0,4,1,0,1,1,0,1
85486,1,0,7,1,1,0,1,1,1
85535,1,1,3,1,0,1,0,0,0
85549,1,1,5,0,1,1,1,0,0
85576,1,0,2,1,0,0,1,0,0
85587,0,0,4,0,0,1,1,0,1
85643,1,1,2,0,1,0,0,0,0
85651,1,0,2,1,0,1,0,0,0
85682,1,0,3,0,0,1,0,0,1
85722,0,0,4,0,0,1,0,1,1
85725,1,1,4,1,0,1,0,0,0
85732,1,1,2,1,1,0,0,0,0
85743,1,1,1,0,1,0,0,0,0
85844,1,1,9,1,1,1,1,0,1
85902,1,0,5,1,1,0,1,1,0
86010,1,1,1,0,0,1,0,0,0
86014,1,1,4,1,0,0,1,0,1
86021,1,1,6,0,0,1,1,0,1
86042,1,1,3,0,1,0,0,0,0
86081,1,1,4,0,1,0,0,1,1
86085,1,0,4,0,1,0,0,1,0
86091,1,1,1,0,0,0,0,0,1
86112,1,0,6,1,1,0,1,1,0
86180,1,1,1,0,0,0,0,1,0
86216,1,0,6,1,1,1,1,0,1
86296,0,0,4,1,1,0,0,1,1
86327,1,1,6,1,0,1,1,1,1
86379,1,1,4,0,1,1,1,0,1
86406,1,1,5,1,0,1,0,1,0
86414,1,1,5,0,1,1,0,1,1
86443,1,1,4,1,0,0,1,0,0
86539,1,0,4,0,1,0,0,0,1
86558,1,1,3,0,1,1,0,0,1
86578,1,1,3,0,0,1,0,0,1
86658,1,0,5,1,1,0,1,0,0
86700,1,1,4,0,1,0,1,0,1
86706,1,1,3,0,1,0,0,1,0
86715,1,1,4,0,0,1,1,1,0
86774,1,0,2,0,0,0,1,1,0
86814,0,0,1,0,0,0,0,0,1
86824,1,0,2,0,0,0,0,1,1
86856,1,1,3,0,0,1,1,0,0
86886,1,0,5,1,1,0,1,1,0
86889,1,1,12,1,1,1,1,1,1
86974,1,1,6,1,1,0,0,1,1
87025,1,1,2,1,0,0,0,0,1
87027,1,0,2,0,1,0,0,1,0
87081,1,1,1,1,0,0,0,0,0
87153,1,0,4,0,1,1,1,0,0
87191,1,1,4,0,1,1,0,1,0
87204,1,1,5,1,0,1,0,1,1
87228,1,0,3,0,1,0,0,1,0
87245,1,1,6,1,1,0,1,1,1
87345,0,0,3,1,1,0,0,0,1
87375,1,0,4,1,0,0,1,0,1
87404,1,1,4,1,0,0,0,1,1
87436,1,0,3,1,0,0,1,0,1
87606,1,1,2,0,0,1,1,0,0
87642,1,0,7,1,1,1,0,1,1
87730,0,0,2,0,1,0,1,0,0
87737,1,1,1,1,0,0,0,0,0
87760,1,0,3,1,0,0,0,1,0
87803,1,1,2,0,1,1,0,0,0
87851,1,0,7,1,1,1,0,0,1
87893,1,1,4,1,0,0,1,1,1
87909,0,0,1,1,0,0,0,0,0
87938,0,0,3,1,0,0,1,1,0
87939,1,0,5,0,1,1,0,1,1
87951,1,0,2,0,0,0,0,1,0
87967,1,1,2,0,0,1,1,0,0
88027,1,1,4,1,0,0,0,1,0
88061,1,1,6,0,0,0,1,1,1
88072,1,1,3,0,1,1,0,0,1
88094,1,0,2,0,1,1,0,0,0
88112,1,1,2,0,0,0,1,1,0
88142,1,1,4,1,0,1,1,0,1
88151,0,0,1,0,1,0,0,0,0
88187,1,1,6,1,1,1,0,0,1
88191,1,1,3,0,1,0,0,0,1
88258,1,1,4,0,0,1,0,1,1
88293,1,1,6,0,1,1,0,0,1
88316,1,1,6,0,0,1,1,1,1
88357,1,1,3,0,1,1,0,1,0
88425,1,1,5,0,1,0,1,1,1
88515,1,0,4,0,1,0,1,0,1
88521,0,0,3,0,1,0,1,1,0
88567,1,0,6,1,1,0,1,1,0
88598,0,0,1,0,0,0,0,1,0
88692,1,1,1,1,0,0,0,0,0
88708,1,0,5,1,1,1,0,1,1
88728,1,0,6,0,1,1,0,0,1
88736,1,1,2,0,1,0,0,0,1
88808,1,1,4,1,0,1,1,1,0
88818,1,1,4,1,0,0,1,1,0
88859,1,1,7,0,0,1,1,1,1
88868,1,0,9,1,1,1,0,1,1
88880,1,1,7,0,1,1,0,0,1
88885,1,0,6,1,0,1,1,0,1
88938,1,1,3,0,0,1,1,1,0
88984,1,1,2,0,0,0,0,1,1
89095,1,1,3,0,1,1,1,0,0
89110,1,1,2,1,0,0,0,0,0
89128,1,0,6,0,1,1,1,1,0
89132,1,0,5,1,1,0,0,0,1
89174,0,0,3,1,0,0,1,1,0
89180,0,0,3,1,1,0,0,0,0
89183,1,1,1,0,0,0,0,0,1
89214,1,1,4,1,0,1,1,0,1
89239,1,0,5,1,0,1,1,1,0
89240,1,1,3,1,0,0,0,1,1
89293,1,1,1,0,0,1,0,0,0
89340,1,1,2,1,0,0,1,0,0
89362,1,0,3,1,0,1,0,0,0
89367,1,1,7,0,1,1,1,1,0
89395,1,1,2,0,1,0,1,0,0
89412,1,0,6,0,0,0,0,1,1
89467,1,0,4,0,1,1,0,0,1
89500,1,0,5,1,0,1,0,0,1
89556,1,1,2,1,0,1,0,0,0
89572,1,1,1,0,0,0,1,0,0
89619,1,1,4,0,0,0,1,0,1
89639,1,0,2,1,0,0,0,0,0
89677,1,1,4,1,0,0,1,0,1
89685,1,0,4,1,1,0,0,1,0
89703,1,1,3,0,0,1,1,0,0
89730,0,0,2,0,0,0,1,1,0
89732,1,0,4,1,0,0,1,1,0
89769,1,1,1,0,1,0,0,0,0
89770,1,0,3,1,0,0,0,1,0
89792,1,1,2,0,1,0,0,0,1
89793,1,1,7,1,1,0,1,1,1
89800,1,1,5,0,1,1,0,1,0
89813,1,0,2,0,1,0,0,1,0
89901,1,1,6,1,1,0,1,1,1
89935,0,0,1,0,1,0,0,0,0
89953,1,0,5,0,1,1,0,0,1
90001,1,0,5,0,1,0,1,0,1
90039,1,1,3,0,1,0,1,0,1
90047,1,0,6,1,1,1,0,1,1
90088,0,0,3,0,0,1,0,1,1
90090,1,0,3,1,1,0,0,0,1
90114,1,1,4,0,0,0,1,1,1
90125,1,0,4,1,0,1,0,0,1
90131,1,1,7,0,1,1,1,0,1
90153,1,1,1,0,0,0,0,0,1
90155,0,0,1,0,0,0,1,0,0
90184,1,1,1,0,0,0,1,0,0
90213,1,1,7,0,1,1,0,0,1
90253,1,1,4,1,0,1,0,1,0
90322,0,0,4,1,1,1,1,0,0
90332,1,1,3,0,1,0,0,1,0
90359,1,1,5,1,1,0,0,0,0
90409,1,0,5,0,1,0,1,1,0
90415,1,1,1,0,0,1,0,0,0
90435,1,0,3,0,0,1,1,1,0
90444,0,0,1,0,0,0,1,0,0
90472,1,1,3,0,1,0,0,1,0
90506,1,0,3,0,1,0,1,0,0
90516,1,1,2,1,0,0,1,0,0
90546,0,0,4,0,0,1,1,0,1
90548,0,0,3,1,0,0,1,0,1
90632,1,0,4,1,1,0,0,1,0
90635,1,0,5,1,1,0,1,0,0
90700,1,1,3,0,1,1,0,0,0
90701,1,1,4,1,1,0,1,1,0
90712,1,1,5,0,1,0,1,1,0
90751,1,0,3,1,0,1,1,0,0
90811,1,1,2,1,1,0,0,0,0
90848,1,1,4,0,1,1,1,0,0
90879,1,0,5,1,1,0,0,1,0
90897,1,0,6,1,1,1,0,1,0
90964,1,1,5,0,0,1,1,0,1
90969,0,0,2,0,0,1,1,0,0
90974,0,0,1,0,0,0,0,1,0
91019,1,1,6,1,1,1,1,0,1
91051,1,1,3,0,0,1,0,1,1
91055,0,0,1,0,0,0,1,0,0
91083,1,1,1,1,0,0,0,0,0
91093,1,1,1,0,0,0,0,0,1
91157,1,1,4,1,1,1,0,0,1
91203,1,1,3,0,1,1,0,1,0
91331,0,0,2,0,0,0,1,0,1
91341,0,0,2,1,0,0,0,0,0
91357,1,0,5,1,0,1,0,0,1
91360,1,1,2,0,0,1,0,1,0
91390,1,1,2,0,0,1,0,1,0
91394,1,0,4,1,1,1,0,0,1
91418,1,0,3,0,0,0,0,0,1
91442,1,1,5,0,1,0,0,1,1
91448,0,0,1,1,0,0,0,0,0
91449,1,0,3,0,1,1,0,1,0
91512,1,0,8,1,1,1,1,1,0
91541,0,0,1,0,0,0,1,0,0
91565,1,1,5,1,1,0,0,0,0
91612,1,0,4,0,1,1,0,1,0
91630,1,1,4,0,1,1,1,0,0
91641,1,1,3,1,0,1,0,1,0
91658,0,0,1,1,0,0,0,0,0
91679,1,0,4,0,0,1,1,0,1
91685,0,0,1,0,0,0,1,0,0
91703,1,1,2,0,1,1,0,0,0
91772,1,0,5,0,0,1,1,1,1
91787,0,0,4,1,1,0,0,1,0
91876,1,1,4,1,0,0,0,1,0
91879,1,0,5,0,1,0,1,1,0
91886,1,1,5,1,1,0,1,1,1
91904,1,0,4,1,1,1,1,0,0
91918,1,1,2,1,1,0,0,0,0
91950,1,1,5,0,0,1,1,1,0
91966,1,0,4,0,1,0,1,0,1
92006,0,0,2,0,0,1,0,1,0
92025,0,0,2,0,1,1,0,0,0
92043,1,1,8,1,1,1,1,0,0
92167,1,1,5,1,1,1,0,1,1
92200,1,0,3,0,1,0,1,1,0
92201,1,0,5,0,1,1,1,1,1
92234,1,1,4,0,1,0,1,1,0
92334,1,1,1,0,1,0,0,0,0
92337,0,0,3,0,0,1,0,0,1
92346,1,0,8,1,1,1,1,0,0
92350,1,1,3,1,0,1,0,1,0
92370,1,1,5,1,0,1,1,1,0
92402,1,1,5,1,0,1,1,0,1
92445,1,0,2,0,0,1,0,0,0
92468,1,1,2,0,0,1,0,1,0
92487,0,0,3,0,0,1,0,1,1
92555,1,0,2,0,0,1,0,0,0
92565,1,1,4,1,0,0,1,1,0
92621,1,1,4,1,0,0,1,0,1
92642,1,1,2,0,0,1,0,0,1
92646,0,0,1,0,0,0,0,0,1
92673,1,0,5,1,1,0,1,0,1
92692,1,1,2,0,1,0,0,0,0
